fecha,sku,producto,categoria,sucursal,cliente,cantidad,precio_unitario,costo_unitario,ingreso,costo_total,margen,margen_pct,descuento,dia_semana,mes
2024-03-14,DIS002,HDD 4TB,Almacenamiento,Sucursal Querétaro,Venta Mostrador,15,1805.0,1200,27075.0,18000,9075.0,50.4,0.05,3,3
2024-03-14,WEB002,Cámara Seguridad,Cámaras,Sucursal Mérida,Soluciones Inc,10,3200.0,1800,32000.0,18000,14000.0,77.8,0.0,3,3
2024-03-14,AUD002,Parlante Portátil,Audio,Sucursal Guadalajara,Soluciones Inc,12,1500.0,800,18000.0,9600,8400.0,87.5,0.0,3,3
2024-03-14,LAP001,Laptop Pro 15,Electrónica,Sucursal Mérida,Grupo Gamma,10,14250.0,12000,142500.0,120000,22500.0,18.8,0.05,3,3
2024-03-14,TEC002,Teclado Inalámbrico,Periféricos,Sucursal Toluca,Comercial MX,13,750.0,450,9750.0,5850,3900.0,66.7,0.0,3,3
2024-03-14,TEC001,Teclado Mecánico,Periféricos,Sucursal Monterrey,Empresa Beta,4,1400.0,800,5600.0,3200,2400.0,75.0,0.0,3,3
2024-03-14,MON002,Monitor 24 HD,Electrónica,Sucursal Cancún,Empresa XYZ,4,3230.0,2500,12920.0,10000,2920.0,29.2,0.05,3,3
2024-03-14,AUD001,Audífonos Bluetooth,Audio,Sucursal Puebla,Distribuidora ABC,12,2090.0,1200,25080.0,14400,10680.0,74.2,0.05,3,3
2024-03-15,DIS001,SSD 1TB,Almacenamiento,Sucursal Guadalajara,Comprador Final,8,2500.0,1500,20000.0,12000,8000.0,66.7,0.0,4,3
2024-03-15,SOF001,Office 365 1 año,Software,Sucursal Toluca,Mayorista JJ,2,1800.0,900,3600.0,1800,1800.0,100.0,0.0,4,3
2024-03-15,TEC002,Teclado Inalámbrico,Periféricos,Sucursal Puebla,Tienda 123,6,637.5,450,3825.0,2700,1125.0,41.7,0.15,4,3
2024-03-15,RED002,Switch 8 puertos,Redes,Sucursal Guadalajara,Empresa Beta,19,990.0,600,18810.0,11400,7410.0,65.0,0.1,4,3
2024-03-15,MON001,Monitor 27 4K,Electrónica,Sucursal Cancún,Empresa Beta,9,6480.0,5500,58320.0,49500,8820.0,17.8,0.1,4,3
2024-03-15,TEC001,Teclado Mecánico,Periféricos,Sucursal Toluca,Comprador Final,3,1190.0,800,3570.0,2400,1170.0,48.8,0.15,4,3
2024-03-15,LAP001,Laptop Pro 15,Electrónica,Sucursal Monterrey,Empresa XYZ,3,14250.0,12000,42750.0,36000,6750.0,18.8,0.05,4,3
2024-03-16,MON001,Monitor 27 4K,Electrónica,Sucursal Toluca,Mayorista JJ,5,7200.0,5500,36000.0,27500,8500.0,30.9,0.0,5,3
2024-03-16,TEC001,Teclado Mecánico,Periféricos,Sucursal Toluca,Comprador Final,6,1400.0,800,8400.0,4800,3600.0,75.0,0.0,5,3
2024-03-16,AUD001,Audífonos Bluetooth,Audio,Sucursal Monterrey,Empresa Beta,7,1980.0,1200,13860.0,8400,5460.0,65.0,0.1,5,3
2024-03-16,AUD002,Parlante Portátil,Audio,Sucursal Monterrey,Mayorista JJ,4,1350.0,800,5400.0,3200,2200.0,68.8,0.1,5,3
2024-03-16,WEB001,Webcam HD,Cámaras,Sucursal Cancún,Venta Mostrador,9,1530.0,900,13770.0,8100,5670.0,70.0,0.1,5,3
2024-03-16,RED001,Router WiFi 6,Redes,Sucursal Toluca,Tienda 123,3,1995.0,1200,5985.0,3600,2385.0,66.3,0.05,5,3
2024-03-16,PAP001,Papel Bond 5000 hojas,Papelería,Sucursal Querétaro,Comercial MX,10,380.0,200,3800.0,2000,1800.0,90.0,0.05,5,3
2024-03-16,PAP002,Tinta Impresora,Papelería,Sucursal Toluca,Comercial MX,3,475.0,250,1425.0,750,675.0,90.0,0.05,5,3
2024-03-17,PAP001,Papel Bond 5000 hojas,Papelería,Sucursal Tijuana,Cliente Corp,3,400.0,200,1200.0,600,600.0,100.0,0.0,6,3
2024-03-17,SOF002,Antivirus 3 equipos,Software,Sucursal Monterrey,Distribuidora ABC,12,800.0,400,9600.0,4800,4800.0,100.0,0.0,6,3
2024-03-17,MON001,Monitor 27 4K,Electrónica,Sucursal Cancún,Cliente Premium,6,7200.0,5500,43200.0,33000,10200.0,30.9,0.0,6,3
2024-03-17,LAP001,Laptop Pro 15,Electrónica,Sucursal Toluca,Empresa Beta,5,15000.0,12000,75000.0,60000,15000.0,25.0,0.0,6,3
2024-03-17,RED002,Switch 8 puertos,Redes,Sucursal Guadalajara,Venta Mostrador,5,1045.0,600,5225.0,3000,2225.0,74.2,0.05,6,3
2024-03-18,MON001,Monitor 27 4K,Electrónica,Sucursal Cancún,Tienda 123,6,6120.0,5500,36720.0,33000,3720.0,11.3,0.15,0,3
2024-03-18,MON002,Monitor 24 HD,Electrónica,Sucursal Monterrey,Grupo Gamma,5,3400.0,2500,17000.0,12500,4500.0,36.0,0.0,0,3
2024-03-18,WEB002,Cámara Seguridad,Cámaras,Sucursal Guadalajara,Comprador Final,4,3200.0,1800,12800.0,7200,5600.0,77.8,0.0,0,3
2024-03-18,DIS003,USB 64GB,Almacenamiento,Sucursal Querétaro,Comercial MX,5,315.0,150,1575.0,750,825.0,110.0,0.1,0,3
2024-03-18,RED002,Switch 8 puertos,Redes,Sucursal Guadalajara,Venta Mostrador,7,990.0,600,6930.0,4200,2730.0,65.0,0.1,0,3
2024-03-18,MUE003,Lámpara LED,Muebles,Sucursal Cancún,Cliente Corp,13,600.0,300,7800.0,3900,3900.0,100.0,0.0,0,3
2024-03-19,RED002,Switch 8 puertos,Redes,Sucursal Querétaro,Empresa Beta,9,1045.0,600,9405.0,5400,4005.0,74.2,0.05,1,3
2024-03-19,SOF002,Antivirus 3 equipos,Software,Sucursal Guadalajara,Empresa Beta,18,800.0,400,14400.0,7200,7200.0,100.0,0.0,1,3
2024-03-19,SOF001,Office 365 1 año,Software,Sucursal Toluca,Distribuidora ABC,8,1800.0,900,14400.0,7200,7200.0,100.0,0.0,1,3
2024-03-19,DIS002,HDD 4TB,Almacenamiento,Sucursal Querétaro,Empresa Beta,4,1710.0,1200,6840.0,4800,2040.0,42.5,0.1,1,3
2024-03-19,MON001,Monitor 27 4K,Electrónica,Sucursal Querétaro,Venta Mostrador,14,6120.0,5500,85680.0,77000,8680.0,11.3,0.15,1,3
2024-03-19,AUD002,Parlante Portátil,Audio,Sucursal Mérida,Mayorista JJ,9,1425.0,800,12825.0,7200,5625.0,78.1,0.05,1,3
2024-03-19,AUD001,Audífonos Bluetooth,Audio,Sucursal Cancún,Comercial MX,3,2090.0,1200,6270.0,3600,2670.0,74.2,0.05,1,3
2024-03-19,TEC001,Teclado Mecánico,Periféricos,Sucursal Guadalajara,Soluciones Inc,3,1260.0,800,3780.0,2400,1380.0,57.5,0.1,1,3
2024-03-19,WEB002,Cámara Seguridad,Cámaras,Sucursal Tijuana,Cliente Corp,6,2880.0,1800,17280.0,10800,6480.0,60.0,0.1,1,3
2024-03-20,MUE001,Silla Ergonómica,Muebles,Sucursal Querétaro,Cliente Premium,3,6500.0,3500,19500.0,10500,9000.0,85.7,0.0,2,3
2024-03-20,PAP002,Tinta Impresora,Papelería,Sucursal Guadalajara,Tienda 123,14,500.0,250,7000.0,3500,3500.0,100.0,0.0,2,3
2024-03-20,PAP001,Papel Bond 5000 hojas,Papelería,Sucursal Tijuana,Empresa XYZ,16,380.0,200,6080.0,3200,2880.0,90.0,0.05,2,3
2024-03-20,SOF002,Antivirus 3 equipos,Software,Sucursal Guadalajara,Grupo Gamma,9,720.0,400,6480.0,3600,2880.0,80.0,0.1,2,3
2024-03-20,RED002,Switch 8 puertos,Redes,Sucursal Toluca,Distribuidora ABC,15,990.0,600,14850.0,9000,5850.0,65.0,0.1,2,3
2024-03-20,DIS002,HDD 4TB,Almacenamiento,Sucursal Puebla,Comprador Final,5,1615.0,1200,8075.0,6000,2075.0,34.6,0.15,2,3
2024-03-20,DIS001,SSD 1TB,Almacenamiento,Matriz CDMX,Soluciones Inc,10,2375.0,1500,23750.0,15000,8750.0,58.3,0.05,2,3
2024-03-20,MON002,Monitor 24 HD,Electrónica,Sucursal Guadalajara,Soluciones Inc,6,2890.0,2500,17340.0,15000,2340.0,15.6,0.15,2,3
2024-03-20,DIS003,USB 64GB,Almacenamiento,Sucursal Toluca,Venta Mostrador,7,350.0,150,2450.0,1050,1400.0,133.3,0.0,2,3
2024-03-21,DIS002,HDD 4TB,Almacenamiento,Sucursal Cancún,Mayorista JJ,4,1900.0,1200,7600.0,4800,2800.0,58.3,0.0,3,3
2024-03-21,PAP001,Papel Bond 5000 hojas,Papelería,Sucursal Monterrey,Comprador Final,9,400.0,200,3600.0,1800,1800.0,100.0,0.0,3,3
2024-03-21,DIS003,USB 64GB,Almacenamiento,Sucursal Mérida,Comprador Final,5,315.0,150,1575.0,750,825.0,110.0,0.1,3,3
2024-03-21,PAP002,Tinta Impresora,Papelería,Matriz CDMX,Venta Mostrador,13,475.0,250,6175.0,3250,2925.0,90.0,0.05,3,3
2024-03-21,WEB002,Cámara Seguridad,Cámaras,Sucursal Mérida,Cliente Corp,4,3200.0,1800,12800.0,7200,5600.0,77.8,0.0,3,3
2024-03-21,TEC001,Teclado Mecánico,Periféricos,Sucursal Cancún,Soluciones Inc,7,1330.0,800,9310.0,5600,3710.0,66.3,0.05,3,3
2024-03-21,AUD001,Audífonos Bluetooth,Audio,Matriz CDMX,Empresa XYZ,11,2200.0,1200,24200.0,13200,11000.0,83.3,0.0,3,3
2024-03-21,MON001,Monitor 27 4K,Electrónica,Sucursal Tijuana,Mayorista JJ,15,7200.0,5500,108000.0,82500,25500.0,30.9,0.0,3,3
2024-03-21,LAP002,Laptop Air 13,Electrónica,Sucursal Cancún,Empresa Beta,11,11500.0,9000,126500.0,99000,27500.0,27.8,0.0,3,3
2024-03-21,AUD003,Micrófono USB,Audio,Sucursal Tijuana,Empresa XYZ,6,2800.0,1500,16800.0,9000,7800.0,86.7,0.0,3,3
2024-03-22,MUE002,Escritorio Eléctrico,Muebles,Sucursal Monterrey,Venta Mostrador,14,8500.0,4500,119000.0,63000,56000.0,88.9,0.0,4,3
2024-03-22,RED001,Router WiFi 6,Redes,Sucursal Cancún,Empresa Beta,3,1890.0,1200,5670.0,3600,2070.0,57.5,0.1,4,3
2024-03-22,DIS002,HDD 4TB,Almacenamiento,Sucursal Guadalajara,Tienda 123,10,1805.0,1200,18050.0,12000,6050.0,50.4,0.05,4,3
2024-03-22,MUE001,Silla Ergonómica,Muebles,Sucursal Guadalajara,Cliente Corp,25,6500.0,3500,162500.0,87500,75000.0,85.7,0.0,4,3
2024-03-22,WEB001,Webcam HD,Cámaras,Sucursal Querétaro,Distribuidora ABC,10,1700.0,900,17000.0,9000,8000.0,88.9,0.0,4,3
2024-03-22,LAP002,Laptop Air 13,Electrónica,Matriz CDMX,Empresa XYZ,1,10925.0,9000,10925.0,9000,1925.0,21.4,0.05,4,3
2024-03-22,WEB002,Cámara Seguridad,Cámaras,Sucursal Guadalajara,Distribuidora ABC,5,3200.0,1800,16000.0,9000,7000.0,77.8,0.0,4,3
2024-03-23,MOU001,Mouse Ergonómico,Periféricos,Sucursal Monterrey,Soluciones Inc,7,650.0,350,4550.0,2450,2100.0,85.7,0.0,5,3
2024-03-23,MOU002,Mouse Gamer,Periféricos,Sucursal Tijuana,Cliente Premium,8,1100.0,600,8800.0,4800,4000.0,83.3,0.0,5,3
2024-03-23,AUD002,Parlante Portátil,Audio,Sucursal Querétaro,Empresa Beta,9,1500.0,800,13500.0,7200,6300.0,87.5,0.0,5,3
2024-03-23,RED002,Switch 8 puertos,Redes,Sucursal Toluca,Cliente Premium,5,1045.0,600,5225.0,3000,2225.0,74.2,0.05,5,3
2024-03-23,PAP001,Papel Bond 5000 hojas,Papelería,Sucursal Tijuana,Distribuidora ABC,3,340.0,200,1020.0,600,420.0,70.0,0.15,5,3
2024-03-23,MUE002,Escritorio Eléctrico,Muebles,Sucursal Cancún,Soluciones Inc,5,8500.0,4500,42500.0,22500,20000.0,88.9,0.0,5,3
2024-03-24,MUE003,Lámpara LED,Muebles,Sucursal Querétaro,Distribuidora ABC,14,600.0,300,8400.0,4200,4200.0,100.0,0.0,6,3
2024-03-24,PAP001,Papel Bond 5000 hojas,Papelería,Sucursal Cancún,Tienda 123,4,400.0,200,1600.0,800,800.0,100.0,0.0,6,3
2024-03-24,MUE001,Silla Ergonómica,Muebles,Sucursal Monterrey,Venta Mostrador,4,6500.0,3500,26000.0,14000,12000.0,85.7,0.0,6,3
2024-03-24,RED001,Router WiFi 6,Redes,Sucursal Mérida,Distribuidora ABC,3,1995.0,1200,5985.0,3600,2385.0,66.3,0.05,6,3
2024-03-24,AUD003,Micrófono USB,Audio,Matriz CDMX,Distribuidora ABC,3,2800.0,1500,8400.0,4500,3900.0,86.7,0.0,6,3
2024-03-24,RED002,Switch 8 puertos,Redes,Matriz CDMX,Empresa XYZ,10,990.0,600,9900.0,6000,3900.0,65.0,0.1,6,3
2024-03-25,LAP001,Laptop Pro 15,Electrónica,Sucursal Cancún,Cliente Corp,1,15000.0,12000,15000.0,12000,3000.0,25.0,0.0,0,3
2024-03-25,MON001,Monitor 27 4K,Electrónica,Sucursal Toluca,Empresa Beta,2,6840.0,5500,13680.0,11000,2680.0,24.4,0.05,0,3
2024-03-25,WEB001,Webcam HD,Cámaras,Sucursal Puebla,Comprador Final,3,1700.0,900,5100.0,2700,2400.0,88.9,0.0,0,3
2024-03-25,DIS003,USB 64GB,Almacenamiento,Sucursal Toluca,Soluciones Inc,9,350.0,150,3150.0,1350,1800.0,133.3,0.0,0,3
2024-03-25,RED001,Router WiFi 6,Redes,Sucursal Cancún,Cliente Corp,8,2100.0,1200,16800.0,9600,7200.0,75.0,0.0,0,3
2024-03-25,MUE001,Silla Ergonómica,Muebles,Sucursal Cancún,Comercial MX,8,6175.0,3500,49400.0,28000,21400.0,76.4,0.05,0,3
2024-03-26,MUE002,Escritorio Eléctrico,Muebles,Sucursal Tijuana,Mayorista JJ,10,8500.0,4500,85000.0,45000,40000.0,88.9,0.0,1,3
2024-03-26,PAP002,Tinta Impresora,Papelería,Sucursal Guadalajara,Soluciones Inc,17,450.0,250,7650.0,4250,3400.0,80.0,0.1,1,3
2024-03-26,PAP001,Papel Bond 5000 hojas,Papelería,Sucursal Mérida,Tienda 123,5,380.0,200,1900.0,1000,900.0,90.0,0.05,1,3
2024-03-26,SOF002,Antivirus 3 equipos,Software,Sucursal Querétaro,Mayorista JJ,4,720.0,400,2880.0,1600,1280.0,80.0,0.1,1,3
2024-03-26,MOU001,Mouse Ergonómico,Periféricos,Sucursal Monterrey,Empresa XYZ,10,617.5,350,6175.0,3500,2675.0,76.4,0.05,1,3
2024-03-26,WEB002,Cámara Seguridad,Cámaras,Sucursal Puebla,Soluciones Inc,9,3200.0,1800,28800.0,16200,12600.0,77.8,0.0,1,3
2024-03-26,TEC002,Teclado Inalámbrico,Periféricos,Sucursal Mérida,Grupo Gamma,14,712.5,450,9975.0,6300,3675.0,58.3,0.05,1,3
2024-03-26,MON002,Monitor 24 HD,Electrónica,Sucursal Puebla,Comprador Final,21,3400.0,2500,71400.0,52500,18900.0,36.0,0.0,1,3
2024-03-26,RED001,Router WiFi 6,Redes,Sucursal Cancún,Soluciones Inc,6,1890.0,1200,11340.0,7200,4140.0,57.5,0.1,1,3
2024-03-27,SOF001,Office 365 1 año,Software,Sucursal Toluca,Empresa XYZ,13,1710.0,900,22230.0,11700,10530.0,90.0,0.05,2,3
2024-03-27,PAP002,Tinta Impresora,Papelería,Sucursal Monterrey,Mayorista JJ,9,475.0,250,4275.0,2250,2025.0,90.0,0.05,2,3
2024-03-27,PAP001,Papel Bond 5000 hojas,Papelería,Sucursal Cancún,Comprador Final,8,400.0,200,3200.0,1600,1600.0,100.0,0.0,2,3
2024-03-27,MUE003,Lámpara LED,Muebles,Matriz CDMX,Empresa XYZ,5,600.0,300,3000.0,1500,1500.0,100.0,0.0,2,3
2024-03-27,SOF002,Antivirus 3 equipos,Software,Sucursal Tijuana,Comprador Final,9,680.0,400,6120.0,3600,2520.0,70.0,0.15,2,3
2024-03-27,DIS003,USB 64GB,Almacenamiento,Sucursal Monterrey,Comprador Final,16,350.0,150,5600.0,2400,3200.0,133.3,0.0,2,3
2024-03-27,MOU001,Mouse Ergonómico,Periféricos,Sucursal Toluca,Soluciones Inc,15,650.0,350,9750.0,5250,4500.0,85.7,0.0,2,3
2024-03-27,WEB002,Cámara Seguridad,Cámaras,Sucursal Puebla,Empresa Beta,12,3200.0,1800,38400.0,21600,16800.0,77.8,0.0,2,3
2024-03-27,WEB001,Webcam HD,Cámaras,Sucursal Mérida,Empresa XYZ,12,1615.0,900,19380.0,10800,8580.0,79.4,0.05,2,3
2024-03-27,MON002,Monitor 24 HD,Electrónica,Sucursal Puebla,Venta Mostrador,2,2890.0,2500,5780.0,5000,780.0,15.6,0.15,2,3
2024-03-27,MON001,Monitor 27 4K,Electrónica,Sucursal Cancún,Tienda 123,7,6480.0,5500,45360.0,38500,6860.0,17.8,0.1,2,3
2024-03-27,DIS001,SSD 1TB,Almacenamiento,Sucursal Monterrey,Cliente Corp,8,2250.0,1500,18000.0,12000,6000.0,50.0,0.1,2,3
2024-03-28,TEC001,Teclado Mecánico,Periféricos,Matriz CDMX,Soluciones Inc,17,1400.0,800,23800.0,13600,10200.0,75.0,0.0,3,3
2024-03-28,AUD001,Audífonos Bluetooth,Audio,Sucursal Tijuana,Distribuidora ABC,23,2090.0,1200,48070.0,27600,20470.0,74.2,0.05,3,3
2024-03-28,DIS002,HDD 4TB,Almacenamiento,Sucursal Cancún,Distribuidora ABC,6,1900.0,1200,11400.0,7200,4200.0,58.3,0.0,3,3
2024-03-28,SOF002,Antivirus 3 equipos,Software,Sucursal Toluca,Venta Mostrador,19,760.0,400,14440.0,7600,6840.0,90.0,0.05,3,3
2024-03-28,PAP001,Papel Bond 5000 hojas,Papelería,Sucursal Tijuana,Empresa Beta,13,340.0,200,4420.0,2600,1820.0,70.0,0.15,3,3
2024-03-28,PAP002,Tinta Impresora,Papelería,Sucursal Monterrey,Comercial MX,14,450.0,250,6300.0,3500,2800.0,80.0,0.1,3,3
2024-03-28,MUE001,Silla Ergonómica,Muebles,Sucursal Cancún,Grupo Gamma,6,6500.0,3500,39000.0,21000,18000.0,85.7,0.0,3,3
2024-03-29,MUE002,Escritorio Eléctrico,Muebles,Sucursal Tijuana,Comercial MX,19,7650.0,4500,145350.0,85500,59850.0,70.0,0.1,4,3
2024-03-29,SOF002,Antivirus 3 equipos,Software,Sucursal Cancún,Empresa XYZ,7,800.0,400,5600.0,2800,2800.0,100.0,0.0,4,3
2024-03-29,WEB001,Webcam HD,Cámaras,Matriz CDMX,Comprador Final,17,1615.0,900,27455.0,15300,12155.0,79.4,0.05,4,3
2024-03-29,RED002,Switch 8 puertos,Redes,Matriz CDMX,Tienda 123,6,1100.0,600,6600.0,3600,3000.0,83.3,0.0,4,3
2024-03-29,MON002,Monitor 24 HD,Electrónica,Sucursal Querétaro,Comercial MX,9,3230.0,2500,29070.0,22500,6570.0,29.2,0.05,4,3
2024-03-29,MON001,Monitor 27 4K,Electrónica,Sucursal Tijuana,Comprador Final,7,6840.0,5500,47880.0,38500,9380.0,24.4,0.05,4,3
2024-03-29,LAP002,Laptop Air 13,Electrónica,Sucursal Monterrey,Tienda 123,3,9775.0,9000,29325.0,27000,2325.0,8.6,0.15,4,3
2024-03-29,AUD002,Parlante Portátil,Audio,Sucursal Puebla,Tienda 123,12,1500.0,800,18000.0,9600,8400.0,87.5,0.0,4,3
2024-03-30,RED002,Switch 8 puertos,Redes,Sucursal Monterrey,Empresa Beta,19,1100.0,600,20900.0,11400,9500.0,83.3,0.0,5,3
2024-03-30,RED001,Router WiFi 6,Redes,Sucursal Cancún,Empresa XYZ,4,1995.0,1200,7980.0,4800,3180.0,66.3,0.05,5,3
2024-03-30,MUE001,Silla Ergonómica,Muebles,Sucursal Monterrey,Grupo Gamma,6,6175.0,3500,37050.0,21000,16050.0,76.4,0.05,5,3
2024-03-30,MON002,Monitor 24 HD,Electrónica,Sucursal Guadalajara,Soluciones Inc,3,3400.0,2500,10200.0,7500,2700.0,36.0,0.0,5,3
2024-03-30,LAP002,Laptop Air 13,Electrónica,Sucursal Puebla,Mayorista JJ,12,9200.0,9000,110400.0,108000,2400.0,2.2,0.2,5,3
2024-03-30,AUD001,Audífonos Bluetooth,Audio,Matriz CDMX,Empresa XYZ,1,1980.0,1200,1980.0,1200,780.0,65.0,0.1,5,3
2024-03-31,LAP001,Laptop Pro 15,Electrónica,Sucursal Toluca,Venta Mostrador,2,13500.0,12000,27000.0,24000,3000.0,12.5,0.1,6,3
2024-03-31,AUD001,Audífonos Bluetooth,Audio,Sucursal Toluca,Soluciones Inc,13,2200.0,1200,28600.0,15600,13000.0,83.3,0.0,6,3
2024-03-31,WEB002,Cámara Seguridad,Cámaras,Matriz CDMX,Empresa Beta,15,2720.0,1800,40800.0,27000,13800.0,51.1,0.15,6,3
2024-03-31,DIS001,SSD 1TB,Almacenamiento,Sucursal Guadalajara,Cliente Premium,6,2375.0,1500,14250.0,9000,5250.0,58.3,0.05,6,3
2024-03-31,RED001,Router WiFi 6,Redes,Sucursal Puebla,Mayorista JJ,13,2100.0,1200,27300.0,15600,11700.0,75.0,0.0,6,3
2024-03-31,SOF001,Office 365 1 año,Software,Matriz CDMX,Cliente Premium,6,1800.0,900,10800.0,5400,5400.0,100.0,0.0,6,3
2024-03-31,MUE003,Lámpara LED,Muebles,Sucursal Guadalajara,Venta Mostrador,10,570.0,300,5700.0,3000,2700.0,90.0,0.05,6,3
2024-04-01,SOF001,Office 365 1 año,Software,Sucursal Guadalajara,Soluciones Inc,10,1800.0,900,18000.0,9000,9000.0,100.0,0.0,0,4
2024-04-01,SOF002,Antivirus 3 equipos,Software,Sucursal Querétaro,Distribuidora ABC,9,760.0,400,6840.0,3600,3240.0,90.0,0.05,0,4
2024-04-01,WEB001,Webcam HD,Cámaras,Sucursal Tijuana,Soluciones Inc,4,1700.0,900,6800.0,3600,3200.0,88.9,0.0,0,4
2024-04-01,RED001,Router WiFi 6,Redes,Sucursal Querétaro,Cliente Premium,14,2100.0,1200,29400.0,16800,12600.0,75.0,0.0,0,4
2024-04-01,TEC002,Teclado Inalámbrico,Periféricos,Matriz CDMX,Grupo Gamma,11,637.5,450,7012.5,4950,2062.5,41.7,0.15,0,4
2024-04-01,MOU002,Mouse Gamer,Periféricos,Matriz CDMX,Grupo Gamma,5,1045.0,600,5225.0,3000,2225.0,74.2,0.05,0,4
2024-04-01,LAP002,Laptop Air 13,Electrónica,Matriz CDMX,Venta Mostrador,6,10350.0,9000,62100.0,54000,8100.0,15.0,0.1,0,4
2024-04-01,LAP001,Laptop Pro 15,Electrónica,Sucursal Tijuana,Grupo Gamma,3,12750.0,12000,38250.0,36000,2250.0,6.2,0.15,0,4
2024-04-02,MUE002,Escritorio Eléctrico,Muebles,Sucursal Querétaro,Mayorista JJ,12,7650.0,4500,91800.0,54000,37800.0,70.0,0.1,1,4
2024-04-02,PAP001,Papel Bond 5000 hojas,Papelería,Sucursal Querétaro,Cliente Premium,9,380.0,200,3420.0,1800,1620.0,90.0,0.05,1,4
2024-04-02,SOF002,Antivirus 3 equipos,Software,Sucursal Guadalajara,Grupo Gamma,13,760.0,400,9880.0,5200,4680.0,90.0,0.05,1,4
2024-04-02,SOF001,Office 365 1 año,Software,Sucursal Guadalajara,Cliente Premium,3,1800.0,900,5400.0,2700,2700.0,100.0,0.0,1,4
2024-04-02,RED002,Switch 8 puertos,Redes,Sucursal Tijuana,Comprador Final,9,990.0,600,8910.0,5400,3510.0,65.0,0.1,1,4
2024-04-02,DIS002,HDD 4TB,Almacenamiento,Sucursal Querétaro,Empresa Beta,5,1900.0,1200,9500.0,6000,3500.0,58.3,0.0,1,4
2024-04-02,WEB002,Cámara Seguridad,Cámaras,Sucursal Guadalajara,Empresa XYZ,2,2560.0,1800,5120.0,3600,1520.0,42.2,0.2,1,4
2024-04-02,AUD003,Micrófono USB,Audio,Sucursal Toluca,Cliente Premium,3,2240.0,1500,6720.0,4500,2220.0,49.3,0.2,1,4
2024-04-02,AUD002,Parlante Portátil,Audio,Sucursal Monterrey,Cliente Premium,19,1275.0,800,24225.0,15200,9025.0,59.4,0.15,1,4
2024-04-02,AUD001,Audífonos Bluetooth,Audio,Sucursal Monterrey,Distribuidora ABC,6,1980.0,1200,11880.0,7200,4680.0,65.0,0.1,1,4
2024-04-02,TEC002,Teclado Inalámbrico,Periféricos,Sucursal Tijuana,Mayorista JJ,6,750.0,450,4500.0,2700,1800.0,66.7,0.0,1,4
2024-04-02,MON001,Monitor 27 4K,Electrónica,Sucursal Puebla,Cliente Corp,7,7200.0,5500,50400.0,38500,11900.0,30.9,0.0,1,4
2024-04-03,MUE002,Escritorio Eléctrico,Muebles,Sucursal Puebla,Empresa XYZ,7,8500.0,4500,59500.0,31500,28000.0,88.9,0.0,2,4
2024-04-03,SOF002,Antivirus 3 equipos,Software,Sucursal Cancún,Mayorista JJ,3,760.0,400,2280.0,1200,1080.0,90.0,0.05,2,4
2024-04-03,WEB001,Webcam HD,Cámaras,Sucursal Cancún,Cliente Premium,3,1615.0,900,4845.0,2700,2145.0,79.4,0.05,2,4
2024-04-03,MOU002,Mouse Gamer,Periféricos,Sucursal Monterrey,Mayorista JJ,12,1045.0,600,12540.0,7200,5340.0,74.2,0.05,2,4
2024-04-03,TEC001,Teclado Mecánico,Periféricos,Sucursal Monterrey,Comprador Final,4,1400.0,800,5600.0,3200,2400.0,75.0,0.0,2,4
2024-04-03,MON002,Monitor 24 HD,Electrónica,Sucursal Mérida,Distribuidora ABC,3,3230.0,2500,9690.0,7500,2190.0,29.2,0.05,2,4
2024-04-04,MUE002,Escritorio Eléctrico,Muebles,Sucursal Querétaro,Empresa Beta,9,8500.0,4500,76500.0,40500,36000.0,88.9,0.0,3,4
2024-04-04,PAP001,Papel Bond 5000 hojas,Papelería,Sucursal Tijuana,Empresa XYZ,8,380.0,200,3040.0,1600,1440.0,90.0,0.05,3,4
2024-04-04,RED001,Router WiFi 6,Redes,Sucursal Cancún,Comercial MX,3,1995.0,1200,5985.0,3600,2385.0,66.3,0.05,3,4
2024-04-04,MUE001,Silla Ergonómica,Muebles,Sucursal Guadalajara,Cliente Premium,4,5850.0,3500,23400.0,14000,9400.0,67.1,0.1,3,4
2024-04-04,TEC002,Teclado Inalámbrico,Periféricos,Sucursal Puebla,Empresa XYZ,9,750.0,450,6750.0,4050,2700.0,66.7,0.0,3,4
2024-04-04,TEC001,Teclado Mecánico,Periféricos,Sucursal Mérida,Comercial MX,10,1400.0,800,14000.0,8000,6000.0,75.0,0.0,3,4
2024-04-04,LAP002,Laptop Air 13,Electrónica,Sucursal Monterrey,Comprador Final,4,10350.0,9000,41400.0,36000,5400.0,15.0,0.1,3,4
2024-04-04,WEB002,Cámara Seguridad,Cámaras,Sucursal Cancún,Distribuidora ABC,7,2880.0,1800,20160.0,12600,7560.0,60.0,0.1,3,4
2024-04-05,MOU002,Mouse Gamer,Periféricos,Sucursal Toluca,Comercial MX,13,1045.0,600,13585.0,7800,5785.0,74.2,0.05,4,4
2024-04-05,DIS003,USB 64GB,Almacenamiento,Sucursal Mérida,Tienda 123,11,297.5,150,3272.5,1650,1622.5,98.3,0.15,4,4
2024-04-05,RED001,Router WiFi 6,Redes,Sucursal Guadalajara,Venta Mostrador,18,1680.0,1200,30240.0,21600,8640.0,40.0,0.2,4,4
